CustomerID,Recency,Frequency,Monetary,CustomerSegment,ChurnRisk
13079.0,3,5,220.10000000000002,Low Value,Low Risk
13080.0,178,1,58.08,Low Value,High Risk
13081.0,0,21,27964.48,High Value,Low Risk
13082.0,125,10,3595.48,High Value,High Risk
13083.0,3,2,303.75,Low Value,Low Risk
13085.0,157,3,272.38,Low Value,High Risk
13089.0,2,118,57322.13,High Value,Low Risk
13090.0,8,18,8689.39,High Value,Low Risk
13091.0,20,2,319.82,Low Value,Low Risk
13092.0,70,6,459.83,Medium Value,Medium Risk
13093.0,266,13,7741.47,High Value,High Risk
13094.0,20,16,1708.8600000000001,High Value,Low Risk
13095.0,70,1,74.39999999999999,Low Value,Medium Risk
13097.0,32,14,5886.12,High Value,Medium Risk
13098.0,0,41,28658.88,High Value,Low Risk
13099.0,98,1,207.35999999999999,Low Value,High Risk
13101.0,233,1,101.19,Low Value,High Risk
13102.0,0,27,6336.29,High Value,Low Risk
13103.0,39,1,243.94,Low Value,Medium Risk
13104.0,2,6,1098.48,Medium Value,Low Risk
13106.0,128,2,59.5,Low Value,High Risk
13107.0,43,5,1524.07,High Value,Medium Risk
13108.0,372,1,350.06,Low Value,
13109.0,2,5,766.84,Medium Value,Low Risk
13110.0,30,8,1452.8700000000001,High Value,Low Risk
13113.0,0,40,10510.0,High Value,Low Risk
13115.0,8,14,2205.63,High Value,Low Risk
13116.0,116,2,485.19,Medium Value,High Risk
13117.0,21,8,984.91,Medium Value,Low Risk
13118.0,19,7,1125.0,Medium Value,Low Risk
13120.0,238,1,30.599999999999998,Low Value,High Risk
13121.0,268,2,254.73,Low Value,High Risk
13122.0,93,2,922.39,Medium Value,High Risk
13124.0,89,3,3756.33,High Value,Medium Risk
13126.0,4,10,2056.29,High Value,Low Risk
13127.0,77,1,259.17,Low Value,Medium Risk
13130.0,93,1,64.0,Low Value,High Risk
13131.0,22,4,1039.3,Medium Value,Low Risk
13132.0,261,1,77.3,Low Value,High Risk
13133.0,273,2,109.8,Low Value,High Risk
13134.0,72,7,1740.63,High Value,Medium Risk
13135.0,196,1,3096.0,High Value,High Risk
13136.0,49,11,2545.38,High Value,Medium Risk
13137.0,10,9,3557.96,High Value,Low Risk
13138.0,21,6,962.39,Medium Value,Low Risk
13139.0,15,8,5055.79,High Value,Low Risk
13140.0,107,3,422.47,Medium Value,High Risk
13141.0,84,6,2385.8,High Value,Medium Risk
13142.0,18,1,307.09,Low Value,Low Risk
13144.0,332,1,110.95,Low Value,High Risk
13145.0,39,5,614.77,Medium Value,Medium Risk
13146.0,25,1,228.91,Low Value,Low Risk
13147.0,9,4,712.8000000000001,Medium Value,Low Risk
13148.0,28,17,3324.62,High Value,Low Risk
13149.0,13,4,1676.06,High Value,Low Risk
13151.0,202,2,1250.3700000000001,High Value,High Risk
13153.0,5,1,486.22,Medium Value,Low Risk
13154.0,143,1,-611.86,Low Value,High Risk
13155.0,32,4,971.76,Medium Value,Medium Risk
13157.0,48,5,1721.57,High Value,Medium Risk
13158.0,94,4,1201.06,High Value,High Risk
13159.0,8,5,1371.25,High Value,Low Risk
13160.0,21,1,91.8,Low Value,Low Risk
13161.0,312,1,112.75,Low Value,High Risk
13162.0,121,5,1644.99,High Value,High Risk
13165.0,45,2,1021.48,Medium Value,Medium Risk
13166.0,281,2,414.7,Medium Value,High Risk
13167.0,18,4,791.33,Medium Value,Low Risk
13168.0,35,5,1290.54,High Value,Medium Risk
13169.0,63,2,712.88,Medium Value,Medium Risk
13170.0,26,1,108.81,Low Value,Low Risk
13171.0,7,5,426.81,Medium Value,Low Risk
13173.0,3,2,353.65,Low Value,Low Risk
13174.0,15,3,2742.82,High Value,Low Risk
13176.0,45,1,481.49,Medium Value,Medium Risk
13177.0,64,1,282.45,Low Value,Medium Risk
13178.0,25,11,5725.47,High Value,Low Risk
13182.0,44,1,121.18,Low Value,Medium Risk
13183.0,7,9,3957.78,High Value,Low Risk
13184.0,14,12,1616.45,High Value,Low Risk
13185.0,267,1,71.4,Low Value,High Risk
13186.0,39,5,1539.69,High Value,Medium Risk
13187.0,336,1,236.02,Low Value,High Risk
13188.0,10,1,114.60000000000001,Low Value,Low Risk
13189.0,18,2,260.68,Low Value,Low Risk
13192.0,94,2,911.94,Medium Value,High Risk
13193.0,60,1,112.08,Low Value,Medium Risk
13194.0,135,1,60.7,Low Value,High Risk
13196.0,10,4,1797.78,High Value,Low Risk
13198.0,9,8,3384.09,High Value,Low Risk
13199.0,3,39,9803.96,High Value,Low Risk
13200.0,18,4,870.09,Medium Value,Low Risk
13203.0,9,4,869.46,Medium Value,Low Risk
13207.0,14,2,250.26000000000002,Low Value,Low Risk
13208.0,58,7,1199.65,High Value,Medium Risk
13209.0,29,11,5820.16,High Value,Low Risk
13210.0,93,1,353.48,Low Value,High Risk
13211.0,9,3,1095.42,Medium Value,Low Risk
13212.0,8,4,779.33,Medium Value,Low Risk
13213.0,56,6,1518.43,High Value,Medium Risk
13216.0,267,1,333.74,Low Value,High Risk
13217.0,121,5,133.62,Low Value,High Risk
13218.0,126,1,62.63999999999999,Low Value,High Risk
13220.0,77,4,819.2900000000001,Medium Value,Medium Risk
13221.0,239,2,847.41,Medium Value,High Risk
13223.0,199,2,163.20000000000002,Low Value,High Risk
13224.0,59,3,2150.85,High Value,Medium Risk
13225.0,2,8,6083.04,High Value,Low Risk
13226.0,272,1,108.21000000000001,Low Value,High Risk
13227.0,201,1,257.7,Low Value,High Risk
13228.0,80,1,358.0,Low Value,Medium Risk
13229.0,225,1,160.95,Low Value,High Risk
13230.0,3,15,2712.07,High Value,Low Risk
13232.0,12,7,1328.35,High Value,Low Risk
13233.0,73,2,605.12,Medium Value,Medium Risk
13235.0,211,2,101.17000000000007,Low Value,High Risk
13236.0,24,3,727.27,Medium Value,Low Risk
13238.0,10,5,680.83,Medium Value,Low Risk
13239.0,261,1,329.56,Low Value,High Risk
13240.0,95,4,663.65,Medium Value,High Risk
13242.0,111,3,270.40000000000003,Low Value,High Risk
13243.0,202,1,585.12,Medium Value,High Risk
13244.0,92,1,121.74000000000001,Low Value,High Risk
13245.0,50,1,430.5,Medium Value,Medium Risk
13246.0,17,7,1896.32,High Value,Low Risk
13247.0,17,4,501.12,Medium Value,Low Risk
13248.0,124,2,465.68,Medium Value,High Risk
13249.0,91,3,711.41,Medium Value,High Risk
13253.0,156,2,1030.4,Medium Value,High Risk
13255.0,3,3,390.66,Medium Value,Low Risk
13256.0,13,1,0.0,Low Value,Low Risk
13258.0,11,3,672.83,Medium Value,Low Risk
13259.0,61,1,283.18,Low Value,Medium Risk
13260.0,60,1,557.62,Medium Value,Medium Risk
13261.0,268,2,944.1,Medium Value,High Risk
13262.0,262,1,200.29,Low Value,High Risk
13263.0,0,35,7436.93,High Value,Low Risk
13265.0,52,5,2092.66,High Value,Medium Risk
13266.0,10,19,3717.67,High Value,Low Risk
13267.0,2,27,4404.44,High Value,Low Risk
13268.0,17,15,3127.7,High Value,Low Risk
13269.0,0,17,5312.97,High Value,Low Risk
13270.0,365,1,590.0,Medium Value,High Risk
13271.0,36,2,172.37,Low Value,Medium Risk
13272.0,30,2,276.56,Low Value,Low Risk
13273.0,112,1,138.98,Low Value,High Risk
13276.0,63,2,590.9300000000001,Medium Value,Medium Risk
13277.0,15,4,258.4,Low Value,Low Risk
13278.0,40,1,542.73,Medium Value,Medium Risk
13279.0,63,2,126.30000000000001,Low Value,Medium Risk
13280.0,121,3,798.46,Medium Value,High Risk
13282.0,17,6,1047.8400000000001,Medium Value,Low Risk
13283.0,59,2,93.66,Low Value,Medium Risk
13284.0,322,2,196.15,Low Value,High Risk
13285.0,22,4,2709.12,High Value,Low Risk
13291.0,155,1,361.11,Low Value,High Risk
13292.0,38,2,578.9399999999999,Medium Value,Medium Risk
13294.0,189,2,873.74,Medium Value,High Risk
13295.0,359,2,197.95000000000002,Low Value,High Risk
13296.0,136,1,87.4,Low Value,High Risk
13297.0,7,4,2089.85,High Value,Low Risk
13298.0,0,1,360.0,Low Value,Low Risk
13299.0,267,1,142.5,Low Value,High Risk
13300.0,164,2,365.29,Low Value,High Risk
13301.0,103,4,618.09,Medium Value,High Risk
13302.0,154,1,63.75,Low Value,High Risk
13304.0,350,1,300.42,Low Value,High Risk
13305.0,3,10,2000.86,High Value,Low Risk
13307.0,119,1,15.0,Low Value,High Risk
13308.0,22,4,1367.6100000000001,High Value,Low Risk
13309.0,6,5,1456.79,High Value,Low Risk
13310.0,8,6,1083.63,Medium Value,Low Risk
13311.0,3,2,598.57,Medium Value,Low Risk
13313.0,21,5,1555.32,High Value,Low Risk
13314.0,1,4,593.51,Medium Value,Low Risk
13316.0,36,5,5570.6900000000005,High Value,Medium Risk
13317.0,63,9,2140.07,High Value,Medium Risk
13318.0,0,3,640.76,Medium Value,Low Risk
13319.0,4,36,10664.34,High Value,Low Risk
13320.0,69,6,1475.2,High Value,Medium Risk
13321.0,71,2,567.36,Medium Value,Medium Risk
13322.0,16,1,199.48000000000002,Low Value,Low Risk
13323.0,2,5,787.85,Medium Value,Low Risk
13324.0,31,12,7072.8,High Value,Medium Risk
13325.0,81,1,675.3,Medium Value,Medium Risk
13327.0,38,9,3617.57,High Value,Medium Risk
13328.0,315,1,1308.48,High Value,High Risk
13329.0,31,4,740.4,Medium Value,Medium Risk
13330.0,92,3,1140.93,High Value,High Risk
13332.0,13,1,350.9,Low Value,Low Risk
13334.0,81,3,3502.32,High Value,Medium Risk
13336.0,76,1,795.12,Medium Value,Medium Risk
13338.0,153,3,431.82,Medium Value,High Risk
13339.0,200,1,860.12,Medium Value,High Risk
13340.0,44,7,10736.48,High Value,Medium Risk
13341.0,260,1,775.85,Medium Value,High Risk
13343.0,172,2,303.93,Low Value,High Risk
13344.0,67,3,2511.69,High Value,Medium Risk
13345.0,276,2,377.6,Medium Value,High Risk
13347.0,69,1,341.36,Low Value,Medium Risk
13348.0,63,1,233.76,Low Value,Medium Risk
13349.0,10,1,247.32,Low Value,Low Risk
13350.0,15,3,910.72,Medium Value,Low Risk
13351.0,65,1,373.94,Medium Value,Medium Risk
13352.0,7,2,389.28,Medium Value,Low Risk
13354.0,70,1,743.53,Medium Value,Medium Risk
13355.0,121,1,674.7,Medium Value,High Risk
13356.0,79,1,768.24,Medium Value,Medium Risk
13357.0,256,1,609.4,Medium Value,High Risk
13358.0,268,1,439.03,Medium Value,High Risk
13359.0,58,2,431.26,Medium Value,Medium Risk
13362.0,2,5,3085.4900000000002,High Value,Low Risk
13363.0,17,2,992.5,Medium Value,Low Risk
13364.0,66,2,0.0,Low Value,Medium Risk
13365.0,8,3,2191.22,High Value,Low Risk
13366.0,49,1,56.160000000000004,Low Value,Medium Risk
13368.0,256,2,623.4,Medium Value,High Risk
13369.0,353,2,263.75,Low Value,High Risk
13370.0,365,2,721.32,Medium Value,High Risk
13372.0,89,1,378.64,Medium Value,Medium Risk
13373.0,60,3,3312.25,High Value,Medium Risk
13375.0,80,2,772.9,Medium Value,Medium Risk
13376.0,98,3,1019.76,Medium Value,High Risk
13379.0,25,3,572.56,Medium Value,Low Risk
13381.0,20,7,3626.81,High Value,Low Risk
13382.0,280,1,222.99,Low Value,High Risk
13384.0,30,9,4122.28,High Value,Low Risk
13385.0,329,1,534.57,Medium Value,High Risk
13388.0,120,3,627.15,Medium Value,High Risk
13389.0,10,3,797.96,Medium Value,Low Risk
13390.0,74,1,544.08,Medium Value,Medium Risk
13391.0,203,1,59.8,Low Value,High Risk
13394.0,1,10,2312.8,High Value,Low Risk
13395.0,184,1,307.72,Low Value,High Risk
13396.0,21,4,1325.29,High Value,Low Risk
13397.0,72,6,1539.18,High Value,Medium Risk
13398.0,191,1,457.34,Medium Value,High Risk
13402.0,126,2,621.23,Medium Value,High Risk
13403.0,17,1,75.0,Low Value,Low Risk
13404.0,0,2,252.49,Low Value,Low Risk
13405.0,73,3,572.451,Medium Value,Medium Risk
13408.0,1,81,27487.41,High Value,Low Risk
13410.0,8,7,988.91,Medium Value,Low Risk
13411.0,106,1,213.55,Low Value,High Risk
13414.0,133,3,1390.5,High Value,High Risk
13416.0,43,2,712.5,Medium Value,Medium Risk
13417.0,4,2,640.83,Medium Value,Low Risk
13418.0,11,23,5845.44,High Value,Low Risk
13419.0,63,1,221.06,Low Value,Medium Risk
13420.0,134,4,140.35,Low Value,High Risk
13421.0,39,3,1831.61,High Value,Medium Risk
13422.0,50,2,2601.55,High Value,Medium Risk
13425.0,107,3,1624.21,High Value,High Risk
13426.0,0,12,3550.7000000000003,High Value,Low Risk
13427.0,18,3,582.6,Medium Value,Low Risk
13428.0,9,1,201.78,Low Value,Low Risk
13429.0,10,4,1006.8,Medium Value,Low Risk
13430.0,18,4,648.6899999999999,Medium Value,Low Risk
13431.0,66,2,1269.1,High Value,Medium Risk
13434.0,73,2,534.24,Medium Value,Medium Risk
13435.0,4,9,3794.4900000000002,High Value,Low Risk
13436.0,1,1,196.89,Low Value,Low Risk
13437.0,13,7,3408.06,High Value,Low Risk
13439.0,254,1,283.71,Low Value,High Risk
13441.0,91,1,296.64,Low Value,High Risk
13447.0,22,4,1104.23,Medium Value,Low Risk
13448.0,16,10,3460.9900000000002,High Value,Low Risk
13449.0,23,1,291.88,Low Value,Low Risk
13450.0,26,6,2043.7199999999998,High Value,Low Risk
13451.0,25,6,2838.56,High Value,Low Risk
13452.0,258,2,590.0,Medium Value,High Risk
13453.0,165,2,356.97999999999996,Low Value,High Risk
13455.0,24,4,1007.35,Medium Value,Low Risk
13456.0,17,7,1737.8200000000002,High Value,Low Risk
13458.0,6,22,9537.92,High Value,Low Risk
13460.0,28,2,183.44,Low Value,Low Risk
13461.0,38,3,1445.0,High Value,Medium Risk
13462.0,182,2,143.25,Low Value,High Risk
13464.0,57,1,674.68,Medium Value,Medium Risk
13466.0,99,2,297.95,Low Value,High Risk
13467.0,10,2,1071.91,Medium Value,Low Risk
13468.0,1,41,5656.75,High Value,Low Risk
13470.0,98,2,165.0,Low Value,High Risk
13471.0,0,4,2501.84,High Value,Low Risk
13473.0,60,3,417.54,Medium Value,Medium Risk
13474.0,235,1,226.84,Low Value,High Risk
13475.0,190,4,1431.78,High Value,High Risk
13476.0,178,4,1092.77,Medium Value,High Risk
13477.0,37,8,1441.53,High Value,Medium Risk
13479.0,197,3,291.0,Low Value,High Risk
13481.0,45,8,1776.81,High Value,Medium Risk
13482.0,231,1,184.64,Low Value,High Risk
13483.0,65,1,140.34,Low Value,Medium Risk
13484.0,240,1,313.8,Low Value,High Risk
13485.0,232,1,454.24,Medium Value,High Risk
13486.0,77,3,1122.41,Medium Value,Medium Risk
13487.0,57,3,575.4,Medium Value,Medium Risk
13488.0,16,17,8910.61,High Value,Low Risk
13489.0,104,4,449.52,Medium Value,High Risk
13491.0,51,10,1215.82,High Value,Medium Risk
13492.0,135,3,1269.84,High Value,High Risk
13493.0,274,2,618.63,Medium Value,High Risk
13494.0,311,1,316.26000000000005,Low Value,High Risk
13495.0,7,6,1990.1200000000001,High Value,Low Risk
13496.0,10,3,617.93,Medium Value,Low Risk
13497.0,282,3,321.05,Low Value,High Risk
13499.0,17,7,1146.96,High Value,Low Risk
13500.0,22,4,1136.77,Medium Value,Low Risk
13501.0,242,2,1310.47,High Value,High Risk
13502.0,16,3,292.0,Low Value,Low Risk
13503.0,70,1,216.85,Low Value,Medium Risk
13504.0,63,1,295.93,Low Value,Medium Risk
13505.0,67,8,4282.88,High Value,Medium Risk
13506.0,311,3,452.82,Medium Value,High Risk
13507.0,2,4,2479.16,High Value,Low Risk
13508.0,243,1,110.97,Low Value,High Risk
13509.0,8,7,979.72,Medium Value,Low Risk
13510.0,0,5,1785.16,High Value,Low Risk
13512.0,260,1,251.21,Low Value,High Risk
13513.0,126,1,205.1,Low Value,High Risk
13514.0,73,1,152.20000000000002,Low Value,Medium Risk
13515.0,72,4,891.12,Medium Value,Medium Risk
13516.0,20,3,1389.41,High Value,Low Risk
13517.0,59,5,2109.07,High Value,Medium Risk
13518.0,85,1,627.16,Medium Value,Medium Risk
13519.0,49,2,110.80000000000001,Low Value,Medium Risk
13520.0,58,8,3487.75,High Value,Medium Risk
13521.0,0,3,1071.73,Medium Value,Low Risk
13522.0,29,1,125.80000000000001,Low Value,Low Risk
13523.0,32,6,3755.38,High Value,Medium Risk
13524.0,40,5,680.1800000000001,Medium Value,Medium Risk
13525.0,14,2,628.78,Medium Value,Low Risk
13527.0,33,8,2218.61,High Value,Medium Risk
13529.0,78,2,307.76,Low Value,Medium Risk
13531.0,204,2,483.8,Medium Value,High Risk
13532.0,33,1,210.31,Low Value,Medium Risk
13533.0,182,3,269.09,Low Value,High Risk
13534.0,1,43,5613.08,High Value,Low Risk
13536.0,0,7,3444.39,High Value,Low Risk
13538.0,42,7,1280.85,High Value,Medium Risk
13539.0,85,4,605.84,Medium Value,Medium Risk
13544.0,39,2,276.06,Low Value,Medium Risk
13546.0,11,3,621.09,Medium Value,Low Risk
13548.0,95,2,678.16,Medium Value,High Risk
13549.0,25,8,916.12,Medium Value,Low Risk
13551.0,318,1,91.80000000000001,Low Value,High Risk
13552.0,65,16,3539.53,High Value,Medium Risk
13555.0,73,4,4098.88,High Value,Medium Risk
13557.0,27,2,584.06,Medium Value,Low Risk
13558.0,5,4,594.52,Medium Value,Low Risk
13560.0,6,1,171.42000000000002,Low Value,Low Risk
13561.0,215,1,141.85999999999999,Low Value,High Risk
13562.0,81,3,1799.33,High Value,Medium Risk
13563.0,83,2,777.53,Medium Value,Medium Risk
13564.0,143,5,623.3900000000001,Medium Value,High Risk
13565.0,18,2,240.22,Low Value,Low Risk
13566.0,40,2,856.84,Medium Value,Medium Risk
13568.0,172,1,187.05,Low Value,High Risk
13569.0,16,2,338.62,Low Value,Low Risk
13570.0,242,1,239.49,Low Value,High Risk
13571.0,12,12,2088.94,High Value,Low Risk
13572.0,205,1,1384.25,High Value,High Risk
13573.0,49,2,290.25,Low Value,Medium Risk
13575.0,22,5,732.0699999999999,Medium Value,Low Risk
13576.0,9,20,6703.3,High Value,Low Risk
13577.0,24,5,1658.3,High Value,Low Risk
13579.0,14,2,467.04,Medium Value,Low Risk
13581.0,308,1,118.0,Low Value,High Risk
13583.0,155,1,781.03,Medium Value,High Risk
13584.0,306,1,142.4,Low Value,High Risk
13587.0,31,3,347.0,Low Value,Medium Risk
13588.0,15,13,2445.12,High Value,Low Risk
13589.0,14,2,379.65,Medium Value,Low Risk
13590.0,10,7,1976.12,High Value,Low Risk
13591.0,64,3,1117.13,Medium Value,Medium Risk
13592.0,35,4,247.95999999999998,Low Value,Medium Risk
13593.0,107,6,1965.0800000000002,High Value,High Risk
13594.0,52,1,396.97,Medium Value,Medium Risk
13596.0,5,2,664.11,Medium Value,Low Risk
13598.0,46,2,147.29,Low Value,Medium Risk
13599.0,0,33,5026.85,High Value,Low Risk
13600.0,311,1,219.52,Low Value,High Risk
13601.0,44,2,693.32,Medium Value,Medium Risk
13602.0,64,1,428.89,Medium Value,Medium Risk
13603.0,25,1,164.34,Low Value,Low Risk
13606.0,28,3,276.75,Low Value,Low Risk
13607.0,39,1,675.51,Medium Value,Medium Risk
13610.0,11,9,1065.88,Medium Value,Low Risk
13611.0,88,4,1140.8,High Value,Medium Risk
13614.0,23,4,1585.46,High Value,Low Risk
13615.0,312,2,399.99,Medium Value,High Risk
13617.0,39,3,544.18,Medium Value,Medium Risk
13618.0,173,1,177.34,Low Value,High Risk
13621.0,116,1,213.85,Low Value,High Risk
13623.0,30,7,652.4,Medium Value,Low Risk
13626.0,252,1,257.23,Low Value,High Risk
13627.0,58,7,1624.02,High Value,Medium Risk
13629.0,22,11,7792.36,High Value,Low Risk
13630.0,4,11,1995.68,High Value,Low Risk
13631.0,99,12,3021.77,High Value,High Risk
13632.0,24,6,2114.68,High Value,Low Risk
13634.0,32,5,1547.3600000000001,High Value,Medium Risk
13635.0,67,1,1071.03,Medium Value,Medium Risk
13636.0,36,6,941.62,Medium Value,Medium Risk
13637.0,51,3,804.3,Medium Value,Medium Risk
13638.0,15,1,122.64,Low Value,Low Risk
13639.0,73,1,1033.34,Medium Value,Medium Risk
13642.0,215,1,312.28,Low Value,High Risk
13643.0,30,3,519.44,Medium Value,Low Risk
13644.0,8,5,2597.52,High Value,Low Risk
13645.0,119,1,252.1,Low Value,High Risk
13647.0,9,5,1640.22,High Value,Low Risk
13649.0,256,2,346.6,Low Value,High Risk
13650.0,16,7,1809.34,High Value,Low Risk
13651.0,34,2,94.2,Low Value,Medium Risk
13652.0,45,3,1095.08,Medium Value,Medium Risk
13654.0,42,6,2707.33,High Value,Medium Risk
13655.0,113,2,932.97,Medium Value,High Risk
13656.0,164,2,379.65,Medium Value,High Risk
13657.0,10,2,382.14,Medium Value,Low Risk
13658.0,9,7,2421.47,High Value,Low Risk
13659.0,196,3,1540.65,High Value,High Risk
13662.0,85,7,862.58,Medium Value,Medium Risk
13663.0,178,1,189.47,Low Value,High Risk
13666.0,59,3,84.65,Low Value,Medium Risk
13667.0,148,1,299.05,Low Value,High Risk
13668.0,2,29,6162.31,High Value,Low Risk
13669.0,50,2,218.55,Low Value,Medium Risk
13670.0,74,1,349.7,Low Value,Medium Risk
13672.0,300,6,-71.46,Low Value,High Risk
13673.0,18,2,387.44,Medium Value,Low Risk
13675.0,150,2,486.82000000000005,Medium Value,High Risk
13678.0,151,1,232.6,Low Value,High Risk
13680.0,0,5,2199.01,High Value,Low Risk
13681.0,17,4,827.83,Medium Value,Low Risk
13682.0,186,1,59.5,Low Value,High Risk
13684.0,285,2,62.13,Low Value,High Risk
13685.0,2,7,3119.44,High Value,Low Risk
13686.0,182,1,72.0,Low Value,High Risk
13689.0,62,1,910.0,Medium Value,Medium Risk
13690.0,58,1,172.25,Low Value,Medium Risk
13692.0,24,5,1466.8700000000001,High Value,Low Risk
13693.0,324,2,-32.0,Low Value,High Risk
13694.0,3,60,62690.54,High Value,Low Risk
13695.0,30,15,2504.13,High Value,Low Risk
13697.0,38,1,151.29999999999998,Low Value,Medium Risk
13699.0,154,1,308.58000000000004,Low Value,High Risk
13700.0,25,10,2248.63,High Value,Low Risk
13703.0,317,1,99.5,Low Value,High Risk
13704.0,4,10,2295.31,High Value,Low Risk
13705.0,7,3,711.86,Medium Value,Low Risk
13706.0,302,1,330.79,Low Value,High Risk
13707.0,266,2,806.41,Medium Value,High Risk
